11,48
11,49
11,55
11,60
11,61
11,63
11,68
11,69
11,71
11,72
11,74
11,78
11,80
11,85
11,87
11,88
11,89
11,90
11,91
11,92
11,93
11,95
12,0
12,4
12,5
12,7
12,8
12,9
12,10
12,11
12,13
12,14
12,17
12,23
12,25
12,26
12,27
12,28
12,29
12,33
12,34
12,36
12,38
12,40
12,46
12,47
12,48
12,55
12,63
12,67
12,68
12,69
12,71
12,72
12,73
12,75
12,76
12,78
12,79
12,80
12,81
12,83
12,85
12,87
12,89
12,92
12,93
12,95
12,97
12,98
13,0
13,7
13,9
13,11
13,14
13,16
13,17
13,22
13,25
13,27
13,28
13,29
13,36
13,38
13,39
13,43
13,48
13,53
13,57
13,60
13,61
13,63
13,68
13,69
13,76
13,80
13,81
13,83
13,84
13,86
13,87
13,89
13,92
13,93
14,3
14,5
14,11
14,12
14,14
14,17
14,23
14,25
14,31
14,36
14,38
14,39
14,40
14,41
14,42
14,43
14,46
14,47
14,48
14,51
14,52
14,53
14,57
14,61
14,68
14,71
14,72
14,73
14,74
14,76
14,78
14,80
14,81
14,83
14,85
14,87
14,88
14,89
14,90
14,91
14,93
14,95
14,99
15,7
15,8
15,9
15,11
15,12
15,14
15,18
15,19
15,20
15,22
15,23
15,25
15,27
15,33
15,35
15,36
15,38
15,39
15,40
15,42
15,43
15,48
15,50
15,51
15,52
15,55
15,63
15,66
15,67
15,68
15,69
15,71
15,72
15,74
15,78
15,81
15,83
15,85
15,87
15,90
15,91
15,92
15,93
15,94
15,95
15,97
16,3
16,4
16,8
16,9
16,10
16,11
16,12
16,13
16,14
16,17
16,20
16,21
16,23
16,24
16,25
16,26
16,28
16,29
16,33
16,34
16,35
16,36
16,38
16,39
16,40
16,43
16,46
16,47
16,48
16,49
16,51
16,53
16,61
16,62
16,63
16,69
16,73
16,74
16,80
16,81
16,85
16,86
16,87
16,90
16,93
16,96
16,98
17,0
17,4
17,5
17,6
17,7
17,8
17,11
17,12
17,19
17,25
17,28
17,29
17,33
17,35
17,38
17,39
17,45
17,46
17,47
17,48
17,57
17,61
17,62
17,63
17,66
17,69
17,72
17,73
17,75
17,78
17,80
17,83
17,85
17,86
17,87
17,90
17,95
17,97
18,3
18,5
18,8
18,11
18,14
18,17
18,23
18,25
18,26
18,28
18,29
18,33
18,35
18,36
18,38
18,39
18,43
18,52
18,59
18,63
18,67
18,68
18,69
18,72
18,73
18,78
18,80
18,81
18,83
18,85
18,87
18,95
18,99
19,3
19,6
19,7
19,8
19,9
19,11
19,12
19,13
19,17
19,19
19,21
19,24
19,28
19,29
19,34
19,35
19,36
19,38
19,40
19,43
19,45
19,48
19,51
19,61
19,63
19,66
19,67
19,69
19,72
19,73
19,78
19,81
19,85
19,86
19,87
19,88
19,89
19,90
19,93
19,94
20,0
20,5
20,6
20,8
20,9
20,12
20,13
20,14
20,17
20,19
20,25
20,28
20,29
20,31
20,35
20,36
20,38
20,39
20,40
20,41
20,42
20,43
20,47
20,48
20,49
20,51
20,52
20,53
20,55
20,59
20,61
20,62
20,63
20,68
20,72
20,73
20,76
20,80
20,81
20,82
20,83
20,84
20,85
20,86
20,87
20,93
20,95
20,96
20,97
20,98
21,3
21,8
21,17
21,23
21,25
21,26
21,28
21,35
21,36
21,38
21,39
21,43
21,47
21,48
21,52
21,61
21,62
21,63
21,69
21,70
21,71
21,72
21,73
21,74
21,75
21,77
21,80
21,87
21,90
21,93
21,95
21,97
22,0
22,3
22,4
22,7
22,8
22,9
22,10
22,12
22,13
22,14
22,16
22,17
22,19
22,21
22,24
22,26
22,27
22,28
22,33
22,36
22,38
22,39
22,40
22,47
22,52
22,54
22,62
22,63
22,66
22,68
22,69
22,71
22,73
22,78
22,83
22,85
22,90
22,95
22,97
23,3
23,4
23,7
23,8
23,9
23,12
23,17
23,19
23,21
23,23
23,26
23,28
23,29
23,31
23,34
23,36
23,38
23,39
23,40
23,42
23,43
23,46
23,47
23,48
23,52
23,60
23,61
23,62
23,63
23,66
23,67
23,69
23,71
23,72
23,73
23,81
23,85
23,86
23,87
23,88
23,95
24,3
24,4
24,6
24,7
24,8
24,9
24,10
24,11
24,12
24,15
24,17
24,18
24,19
24,20
24,23
24,25
24,28
24,33
24,35
24,36
24,38
24,39
24,41
24,42
24,43
24,45
24,46
24,48
24,49
24,51
24,52
24,60
24,61
24,63
24,65
24,67
24,68
24,71
24,72
24,73
24,74
24,83
24,85
24,86
24,87
24,89
24,90
24,92
24,93
24,94
24,97
25,3
25,5
25,8
25,10
25,11
25,13
25,14
25,21
25,22
25,28
25,29
25,31
25,33
25,34
25,36
25,38
25,40
25,43
25,47
25,49
25,50
25,51
25,59
25,60
25,61
25,63
25,68
25,70
25,71
25,72
25,73
25,80
25,81
25,87
25,89
25,90
25,93
25,95
26,5
26,6
26,7
26,8
26,9
26,10
26,11
26,12
26,14
26,15
26,16
26,18
26,19
26,21
26,23
26,24
26,26
26,27
26,28
26,29
26,33
26,34
26,35
26,36
26,38
26,39
26,41
26,43
26,48
26,49
26,50
26,51
26,60
26,61
26,63
26,66
26,67
26,68
26,69
26,71
26,73
26,74
26,78
26,81
26,83
26,84
26,85
26,86
26,87
26,93
26,95
26,97
27,3
27,7
27,8
27,10
27,13
27,14
27,17
27,21
27,23
27,26
27,27
27,28
27,29
27,34
27,35
27,36
27,40
27,41
27,42
27,43
27,45
27,46
27,48
27,60
27,63
27,69
27,71
27,72
27,78
27,79
27,81
27,83
27,85
27,89
27,94
27,97
28,0
28,3
28,4
28,5
28,6
28,8
28,9
28,11
28,13
28,17
28,19
28,22
28,23
28,27
28,28
28,29
28,33
28,35
28,36
28,38
28,39
28,40
28,41
28,42
28,43
28,46
28,47
28,48
28,49
28,51
28,53
28,57
28,62
28,63
28,67
28,69
28,71
28,72
28,74
28,78
28,81
28,83
28,86
28,87
28,88
28,89
28,93
28,97
29,3
29,5
29,7
29,8
29,11
29,13
29,17
29,21
29,22
29,25
29,26
29,28
29,29
29,31
29,34
29,35
29,36
29,38
29,40
29,41
29,43
29,47
29,48
29,51
29,52
29,55
29,59
29,60
29,63
29,67
29,68
29,69
29,70
29,71
29,73
29,74
29,78
29,80
29,83
29,86
29,87
29,89
29,94
29,97
30,5
30,9
30,11
30,12
30,14
30,15
30,17
30,21
30,23
30,28
30,29
30,36
30,38
30,40
30,46
30,47
30,49
30,51
30,52
30,61
30,63
30,65
30,66
30,67
30,69
30,71
30,72
30,74
30,75
30,85
30,86
30,87
30,89
30,90
31,3
31,8
31,9
31,13
31,14
31,16
31,17
31,20
31,21
31,24
31,28
31,29
31,31
31,33
31,34
31,36
31,38
31,43
31,46
31,47
31,48
31,50
31,57
31,60
31,62
31,63
31,67
31,69
31,70
31,71
31,74
31,78
31,81
31,83
31,85
31,87
31,93
31,95
32,3
32,6
32,7
32,8
32,10
32,14
32,15
32,17
32,25
32,28
32,29
32,36
32,38
32,39
32,49
32,50
32,51
32,52
32,60
32,61
32,62
32,63
32,68
32,69
32,70
32,71
32,73
32,74
32,77
32,78
32,80
32,81
32,85
32,86
32,87
32,89
32,92
32,93
32,95
33,3
33,4
33,6
33,7
33,8
33,11
33,13
33,14
33,15
33,17
33,21
33,24
33,29
33,35
33,36
33,38
33,39
33,40
33,43
33,48
33,53
33,55
33,57
33,60
33,61
33,62
33,67
33,68
33,69
33,72
33,73
33,76
33,78
33,80
33,81
33,83
33,85
33,86
33,87
33,89
33,95
33,97
34,3
34,6
34,7
34,8
34,9
34,11
34,17
34,23
34,24
34,25
34,26
34,28
34,34
34,36
34,38
34,39
34,40
34,42
34,43
34,47
34,52
34,54
34,61
34,66
34,67
34,69
34,71
34,72
34,73
34,78
34,80
34,83
34,89
34,94
34,97
34,98
35,0
35,7
35,8
35,11
35,12
35,14
35,17
35,18
35,21
35,25
35,28
35,35
35,36
35,38
35,39
35,40
35,45
35,49
35,51
35,52
35,53
35,63
35,68
35,71
35,72
35,78
35,83
35,85
35,87
35,89
35,90
35,93
35,94
36,0
36,6
36,8
36,10
36,12
36,14
36,17
36,21
36,23
36,25
36,26
36,28
36,29
36,34
36,36
36,38
36,39
36,41
36,42
36,45
36,47
36,49
36,50
36,52
36,62
36,63
36,66
36,68
36,69
36,73
36,76
36,78
36,81
36,87
36,93
36,97
36,99
37,3
37,6
37,8
37,9
37,11
37,24
37,26
37,29
37,33
37,38
37,39
37,42
37,43
37,44
37,47
37,48
37,51
37,54
37,57
37,61
37,62
37,63
37,66
37,67
37,68
37,69
37,72
37,73
37,76
37,77
37,85
37,86
37,87
37,88
37,93
38,0
38,7
38,9
38,14
38,17
38,21
38,23
38,28
38,33
38,34
38,35
38,36
38,38
38,39
38,40
38,42
38,47
38,48
38,52
38,55
38,61
38,63
38,66
38,67
38,69
38,70
38,71
38,73
38,80
38,81
38,83
38,84
38,86
38,87
38,93
38,95
39,3
39,4
39,5
39,7
39,14
39,17
39,18
39,19
39,22
39,24
39,25
39,26
39,28
39,29
39,32
39,35
39,36
39,38
39,39
39,40
39,43
39,45
39,46
39,48
39,49
39,50
39,51
39,52
39,60
39,61
39,62
39,63
39,67
39,69
39,72
39,73
39,77
39,80
39,81
39,86
39,87
39,91
39,95
39,97
40,3
40,7
40,8
40,9
40,17
40,23
40,34
40,36
40,38
40,40
40,45
40,47
40,50
40,57
40,61
40,63
40,67
40,69
40,71
40,80
40,83
40,85
40,87
40,93
40,95
40,96
40,97
40,99
41,3
41,8
41,9
41,11
41,14
41,20
41,23
41,26
41,28
41,29
41,35
41,36
41,38
41,40
41,41
41,42
41,43
41,48
41,55
41,62
41,63
41,67
41,69
41,70
41,71
41,73
41,74
41,81
41,83
41,85
41,87
41,89
41,90
41,97
41,98
42,3
42,5
42,6
42,7
42,8
42,9
42,11
42,14
42,15
42,17
42,18
42,23
42,28
42,29
42,34
42,35
42,36
42,38
42,39
42,40
42,42
42,43
42,46
42,47
42,49
42,51
42,52
42,53
42,55
42,59
42,63
42,71
42,72
42,73
42,78
42,83
42,85
42,86
42,87
42,88
42,93
42,97
43,3
43,6
43,7
43,8
43,9
43,10
43,13
43,14
43,21
43,24
43,26
43,27
43,28
43,33
43,34
43,36
43,38
43,39
43,40
43,42
43,43
43,45
43,47
43,48
43,50
43,51
43,52
43,55
43,62
43,69
43,71
43,75
43,78
43,80
43,83
43,85
43,87
43,94
44,4
44,7
44,8
44,9
44,11
44,12
44,14
44,21
44,26
44,28
44,33
44,35
44,36
44,38
44,40
44,44
44,47
44,51
44,52
44,60
44,63
44,66
44,67
44,69
44,71
44,72
44,74
44,76
44,78
44,80
44,81
44,83
44,86
44,87
44,88
44,89
44,92
44,93
44,97
44,99
45,0
45,3
45,6
45,8
45,9
45,11
45,14
45,17
45,21
45,23
45,24
45,25
45,28
45,29
45,32
45,33
45,34
45,35
45,36
45,38
45,47
45,48
45,51
45,52
45,53
45,57
45,61
45,62
45,67
45,69
45,71
45,78
45,80
45,83
45,85
45,86
45,87
45,88
45,90
45,93
45,96
45,98
46,3
46,7
46,11
46,12
46,15
46,17
46,21
46,28
46,31
46,34
46,35
46,36
46,38
46,39
46,40
46,41
46,42
46,43
46,45
46,47
46,51
46,52
46,61
46,63
46,66
46,68
46,69
46,70
46,73
46,74
46,76
46,78
46,83
46,85
46,87
46,92
46,93
46,94
46,96
47,0
47,3
47,5
47,6
47,8
47,11
47,14
47,17
47,18
47,19
47,23
47,24
47,25
47,26
47,28
47,34
47,36
47,38
47,39
47,46
47,47
47,48
47,49
47,50
47,51
47,61
47,62
47,63
47,67
47,68
47,69
47,70
47,71
47,76
47,80
47,81
47,83
47,85
47,86
47,87
47,89
47,90
47,91
47,99
48,0
48,3
48,6
48,8
48,9
48,10
48,11
48,14
48,17
48,18
48,19
48,21
48,23
48,25
48,28
48,29
48,31
48,33
48,35
48,36
48,38
48,39
48,40
48,41
48,42
48,46
48,48
48,49
48,51
48,57
48,61
48,62
48,63
48,66
48,67
48,69
48,71
48,73
48,80
48,81
48,83
48,87
48,93
49,0
49,3
49,5
49,8
49,9
49,11
49,12
49,14
49,17
49,18
49,22
49,26
49,28
49,29
49,31
49,32
49,33
49,35
49,36
49,38
49,39
49,40
49,43
49,44
49,47
49,48
49,50
49,53
49,61
49,63
49,66
49,67
49,69
49,70
49,72
49,73
49,74
49,78
49,80
49,83
49,86
49,87
49,89
49,90
49,93
49,96
49,98
49,99
50,0
50,4
50,9
50,13
50,18
50,19
50,20
50,24
50,25
50,28
50,29
50,31
50,35
50,38
50,39
50,47
50,51
50,61
50,62
50,63
50,66
50,67
50,69
50,70
50,72
50,73
50,74
50,75
50,78
50,80
50,81
50,83
50,85
50,86
50,87
50,88
50,89
50,92
50,93
51,0
51,3
51,4
51,5
51,9
51,11
51,12
51,14
51,15
51,17
51,23
51,28
51,29
51,33
51,35
51,36
51,38
51,40
51,41
51,45
51,48
51,51
51,61
51,63
51,67
51,68
51,74
51,78
51,79
51,83
51,85
51,87
51,89
51,97
52,0
52,8
52,10
52,18
52,21
52,23
52,24
52,28
52,36
52,38
52,40
52,41
52,42
52,47
52,48
52,52
52,53
52,55
52,61
52,63
52,67
52,68
52,69
52,73
52,74
52,78
52,80
52,81
52,83
52,86
52,87
52,93
52,95
52,97
53,3
53,4
53,6
53,8
53,9
53,10
53,11
53,17
53,21
53,23
53,26
53,29
53,34
53,36
53,38
53,39
53,40
53,43
53,44
53,47
53,48
53,49
53,52
53,53
53,60
53,61
53,62
53,63
53,67
53,68
53,69
53,71
53,80
53,86
53,87
53,90
53,91
53,93
53,95
54,3
54,7
54,8
54,11
54,13
54,14
54,17
54,18
54,19
54,22
54,25
54,26
54,28
54,29
54,34
54,35
54,36
54,38
54,43
54,46
54,47
54,48
54,50
54,51
54,55
54,57
54,61
54,62
54,63
54,67
54,69
54,71
54,72
54,73
54,78
54,85
54,86
54,87
54,91
54,92
54,93
54,95
54,97
55,3
55,7
55,8
55,9
55,10
55,11
55,12
55,13
55,14
55,15
55,17
55,21
55,22
55,34
55,35
55,36
55,38
55,39
55,40
55,42
55,43
55,47
55,48
55,51
55,52
55,55
55,62
55,63
55,66
55,67
55,69
55,71
55,72
55,73
55,78
55,80
55,83
55,85
55,86
55,87
55,89
55,93
55,95
55,97
56,3
56,4
56,5
56,7
56,8
56,9
56,11
56,15
56,17
56,23
56,28
56,31
56,35
56,36
56,38
56,39
56,43
56,45
56,47
56,48
56,57
56,60
56,61
56,63
56,67
56,69
56,71
56,73
56,74
56,77
56,78
56,80
56,85
56,87
56,89
56,91
56,93
57,8
57,11
57,13
57,17
57,26
57,36
57,38
57,39
57,42
57,44
57,48
57,49
57,51
57,52
57,61
57,63
57,67
57,68
57,69
57,72
57,74
57,76
57,78
57,83
57,85
57,87
57,89
57,92
57,95
57,96
58,0
58,3
58,5
58,8
58,9
58,11
58,14
58,17
58,18
58,19
58,26
58,27
58,28
58,36
58,38
58,39
58,42
58,43
58,46
58,47
58,49
58,50
58,51
58,52
58,60
58,61
58,62
58,63
58,66
58,68
58,71
58,72
58,74
58,75
58,77
58,80
58,81
58,83
58,85
58,86
58,93
59,0
59,7
59,8
59,12
59,14
59,17
59,19
59,21
59,23
59,33
59,35
59,36
59,38
59,40
59,43
59,47
59,48
59,49
59,54
59,57
59,62
59,63
59,66
59,69
59,70
59,73
59,80
59,81
59,83
59,85
59,86
59,87
59,90
59,94
60,0
60,3
60,8
60,9
60,12
60,15
60,21
60,24
60,25
60,27
60,28
60,29
60,31
60,34
60,38
60,40
60,41
60,43
60,47
60,48
60,55
60,57
60,61
60,67
60,69
60,74
60,78
60,80
60,81
60,86
60,87
60,89
60,93
60,94
61,3
61,6
61,7
61,8
61,9
61,11
61,12
61,16
61,17
61,20
61,24
61,28
61,29
61,34
61,36
61,38
61,39
61,41
61,43
61,45
61,48
61,51
61,52
61,53
61,61
61,62
61,66
61,67
61,68
61,69
61,70
61,72
61,73
61,76
61,79
61,80
61,81
61,85
61,86
61,87
61,89
61,93
61,94
62,7
62,8
62,10
62,15
62,16
62,18
62,19
62,21
62,22
62,23
62,25
62,29
62,33
62,34
62,35
62,36
62,42
62,44
62,45
62,48
62,50
62,51
62,53
62,55
62,60
62,61
62,63
62,66
62,67
62,71
62,72
62,80
62,87
62,88
62,89
62,90
62,91
62,93
63,0
63,4
63,8
63,13
63,15
63,18
63,21
63,23
63,26
63,27
63,29
63,33
63,38
63,42
63,48
63,50
63,51
63,53
63,55
63,57
63,60
63,62
63,63
63,66
63,69
63,70
63,71
63,83
63,85
63,86
63,88
63,89
63,95
63,98
64,3
64,5
64,9
64,10
64,11
64,17
64,20
64,23
64,29
64,35
64,36
64,38
64,40
64,42
64,48
64,52
64,54
64,59
64,66
64,68
64,69
64,71
64,72
64,73
64,78
64,85
64,86
64,89
64,90
64,93
64,95
65,3
65,8
65,11
65,14
65,17
65,20
65,21
65,25
65,26
65,29
65,36
65,38
65,39
65,40
65,43
65,45
65,47
65,50
65,51
65,52
65,53
65,60
65,63
65,67
65,71
65,76
65,78
65,80
65,85
65,86
65,87
65,94
65,95
66,0
66,3
66,5
66,6
66,8
66,9
66,10
66,11
66,13
66,21
66,23
66,26
66,30
66,31
66,35
66,38
66,39
66,40
66,42
66,43
66,46
66,47
66,50
66,51
66,52
66,55
66,59
66,60
66,62
66,63
66,66
66,68
66,71
66,72
66,73
66,74
66,78
66,80
66,81
66,87
66,92
67,3
67,5
67,6
67,7
67,8
67,9
67,10
67,11
67,14
67,17
67,23
67,25
67,26
67,28
67,31
67,32
67,33
67,35
67,36
67,38
67,39
67,43
67,44
67,45
67,47
67,48
67,49
67,50
67,52
67,53
67,55
67,61
67,63
67,66
67,67
67,68
67,69
67,71
67,73
67,78
67,80
67,85
67,86
67,87
67,92
67,93
67,95
67,97
68,3
68,7
68,9
68,11
68,17
68,19
68,25
68,28
68,31
68,35
68,36
68,38
68,39
68,41
68,43
68,52
68,63
68,68
68,69
68,70
68,73
68,74
68,83
68,85
68,86
68,87
68,90
68,92
69,3
69,5
69,8
69,9
69,11
69,17
69,18
69,19
69,22
69,24
69,31
69,35
69,36
69,38
69,41
69,47
69,48
69,49
69,51
69,52
69,53
69,60
69,63
69,66
69,67
69,69
69,70
69,71
69,72
69,74
69,75
69,78
69,83
69,85
69,86
69,87
69,96
69,97
70,3
70,7
70,8
70,11
70,12
70,14
70,16
70,17
70,18
70,19
70,21
70,24
70,29
70,32
70,34
70,38
70,40
70,47
70,48
70,51
70,52
70,57
70,62
70,63
70,66
70,67
70,69
70,71
70,72
70,77
70,78
70,83
70,85
70,86
70,88
70,90
71,0
71,3
71,5
71,7
71,10
71,11
71,12
71,17
71,19
71,23
71,25
71,28
71,29
71,31
71,33
71,35
71,36
71,38
71,39
71,40
71,43
71,45
71,47
71,48
71,50
71,52
71,57
71,61
71,62
71,63
71,69
71,74
71,76
71,77
71,80
71,81
71,83
71,85
71,86
71,87
71,89
71,90
71,98
71,99
72,0
72,3
72,5
72,6
72,13
72,14
72,17
72,20
72,21
72,35
72,36
72,38
72,39
72,40
72,43
72,46
72,47
72,49
72,50
72,51
72,53
72,61
72,62
72,63
72,66
72,67
72,69
72,71
72,74
72,78
72,81
72,85
72,86
72,87
72,89
72,91
72,95
72,99
73,0
73,3
73,4
73,7
73,11
73,17
73,18
73,21
73,26
73,28
73,29
73,35
73,36
73,38
73,39
73,45
73,48
73,51
73,55
73,57
73,60
73,61
73,63
73,67
73,70
73,81
73,86
73,90
73,92
74,3
74,5
74,9
74,10
74,11
74,12
74,14
74,17
74,21
74,22
74,23
74,28
74,33
74,36
74,38
74,39
74,40
74,43
74,48
74,61
74,63
74,67
74,73
74,76
74,80
74,86
74,87
74,89
74,91
75,0
75,3
75,4
75,6
75,7
75,8
75,11
75,14
75,17
75,18
75,23
75,29
75,31
75,32
75,35
75,38
75,40
75,41
75,43
75,47
75,48
75,50
75,52
75,57
75,62
75,63
75,68
75,69
75,72
75,73
75,74
75,78
75,80
75,87
75,88
75,96
76,3
76,7
76,8
76,9
76,13
76,14
76,15
76,17
76,23
76,24
76,28
76,29
76,33
76,34
76,35
76,36
76,37
76,38
76,39
76,43
76,45
76,47
76,48
76,50
76,51
76,59
76,62
76,63
76,67
76,68
76,69
76,70
76,72
76,74
76,78
76,79
76,81
76,84
76,85
76,87
76,89
76,90
76,93
76,95
77,5
77,7
77,14
77,15
77,17
77,18
77,19
77,23
77,24
77,25
77,29
77,31
77,33
77,34
77,35
77,36
77,38
77,40
77,41
77,46
77,47
77,48
77,49
77,50
77,51
77,53
77,55
77,57
77,61
77,62
77,66
77,67
77,69
77,70
77,72
77,75
77,76
77,83
77,85
77,87
77,88
77,89
77,93
77,95
77,96
78,0
78,3
78,7
78,8
78,11
78,12
78,13
78,14
78,17
78,26
78,29
78,33
78,35
78,36
78,38
78,39
78,42
78,47
78,48
78,49
78,51
78,53
78,60
78,61
78,63
78,66
78,67
78,69
78,71
78,72
78,74
78,78
78,81
78,83
78,85
78,86
78,87
78,90
78,91
78,92
78,97
79,3
79,4
79,7
79,8
79,9
79,12
79,14
79,15
79,25
79,28
79,29
79,36
79,38
79,40
79,43
79,47
79,48
79,51
79,60
79,62
79,63
79,66
79,67
79,69
79,70
79,71
79,74
79,76
79,78
79,80
79,83
79,85
79,87
79,91
79,93
80,0
80,3
80,10
80,17
80,21
80,23
80,26
80,29
80,33
80,35
80,36
80,38
80,40
80,43
80,54
80,60
80,61
80,63
80,67
80,68
80,69
80,71
80,80
80,81
80,87
80,89
80,91
80,92
80,94
81,0
81,3
81,5
81,6
81,8
81,9
81,10
81,15
81,17
81,21
81,25
81,26
81,28
81,29
81,33
81,34
81,35
81,36
81,38
81,39
81,40
81,42
81,43
81,49
81,59
81,61
81,62
81,63
81,69
81,71
81,72
81,74
81,75
81,78
81,79
81,81
81,85
81,87
81,92
81,95
81,96
81,99
82,3
82,4
82,8
82,10
82,17
82,20
82,21
82,25
82,26
82,29
82,33
82,35
82,36
82,38
82,39
82,40
82,42
82,48
82,50
82,52
82,60
82,61
82,62
82,63
82,66
82,69
82,70
82,71
82,74
82,80
82,81
82,83
82,85
82,87
82,95
83,7
83,9
83,10
83,14
83,17
83,18
83,25
83,28
83,29
83,40
83,41
83,42
83,47
83,50
83,52
83,57
83,59
83,74
83,81
83,85
83,86
83,87
83,97
84,8
84,10
84,11
84,14
84,16
84,18
84,20
84,23
84,25
84,26
84,28
84,29
84,34
84,36
84,38
84,43
84,47
84,48
84,51
84,60
84,61
84,62
84,63
84,68
84,69
84,71
84,73
84,74
84,80
84,81
84,86
84,87
84,89
84,93
84,98
85,3
85,4
85,5
85,9
85,14
85,36
85,38
85,39
85,40
85,43
85,45
85,47
85,49
85,52
85,55
85,57
85,61
85,62
85,63
85,67
85,69
85,78
85,85
85,87
85,93
85,94
85,97
86,0
86,3
86,5
86,6
86,8
86,9
86,11
86,23
86,25
86,27
86,29
86,34
86,36
86,38
86,39
86,41
86,42
86,43
86,46
86,48
86,49
86,51
86,52
86,53
86,55
86,57
86,59
86,60
86,61
86,62
86,63
86,68
86,69
86,72
86,73
86,76
86,78
86,80
86,81
86,83
86,86
86,87
86,90
86,93
86,95
87,3
87,7
87,8
87,13
87,15
87,17
87,28
87,29
87,35
87,36
87,38
87,45
87,50
87,51
87,53
87,62
87,63
87,66
87,69
87,71
87,73
87,78
87,81
87,83
87,85
87,87
87,90
87,93
87,95
88,3
88,4
88,8
88,11
88,15
88,17
88,21
88,22
88,23
88,28
88,29
88,33
88,34
88,36
88,38
88,40
88,45
88,46
88,47
88,48
88,62
88,63
88,68
88,69
88,76
88,85
88,88
88,89
88,93
88,94
88,95
88,98
88,99
89,0
89,3
89,5
89,6
89,8
89,9
89,10
89,11
89,13
89,14
89,16
89,17
89,18
89,19
89,21
89,27
89,28
89,33
89,34
89,36
89,38
89,43
89,48
89,51
89,52
89,60
89,63
89,67
89,69
89,71
89,73
89,74
89,80
89,81
89,83
89,84
89,85
89,86
89,87
89,89
89,95
89,97
89,99
90,0
90,3
90,6
90,9
90,11
90,14
90,17
90,18
90,23
90,25
90,29
90,30
90,33
90,35
90,42
90,43
90,46
90,47
90,48
90,51
90,52
90,55
90,62
90,63
90,66
90,67
90,68
90,69
90,71
90,73
90,75
90,76
90,77
90,81
90,83
90,85
90,87
90,89
90,93
91,7
91,8
91,9
91,13
91,17
91,23
91,24
91,25
91,28
91,29
91,33
91,36
91,38
91,40
91,42
91,43
91,45
91,47
91,48
91,51
91,63
91,67
91,69
91,71
91,73
91,74
91,76
91,80
91,81
91,83
91,85
91,86
91,87
91,97
92,2
92,3
92,5
92,6
92,7
92,8
92,9
92,11
92,12
92,13
92,17
92,19
92,21
92,23
92,24
